id,userId,task,timestamp,timestamp_unix,event_type,event_data
af0018ce-9940-45c6-892f-e9db4f1a813f,149,3,2024-06-28 08:18:30.395222,1719562710,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$149"", ""taskID"": ""3"", ""tableName"": ""result_table""}"
940dff5d-a1bd-4388-ae82-ee6d8b310af9,150,2,2024-06-28 08:37:20.336863,1719563840,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$150"", ""taskID"": ""2"", ""tableName"": ""result_table""}"
940dff5d-a1bd-4388-ae82-ee6d8b310af9,150,2,2024-06-28 08:37:29.383633,1719563849,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$150"", ""taskID"": ""2"", ""tableName"": ""result_table""}"
940dff5d-a1bd-4388-ae82-ee6d8b310af9,150,2,2024-06-28 08:38:47.17246,1719563927,click_step,"{""type"": ""click_step"", ""surveyID"": ""Participant$150"", ""taskID"": ""2"", ""isTableStep"": true}"
940dff5d-a1bd-4388-ae82-ee6d8b310af9,150,2,2024-06-28 08:38:50.788784,1719563930,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$150"", ""taskID"": ""2"", ""tableName"": ""result_table""}"
c2e46b12-7e69-492a-b16a-2933f83309dc,151,3,2024-06-28 10:33:19.960684,1719570799,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___haushalte""}"
3e9b41ce-cac2-4784-9aa5-45bd0276b2ad,151,5,2024-06-28 10:36:23.085882,1719570983,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___gebaeudebestand""}"
f69b1996-7cb8-46a8-988e-cdf9996dfd66,155,1,2024-06-28 15:40:35.176003,1719589235,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$155"", ""taskID"": ""1"", ""tableName"": ""result_table""}"
491a0bbf-7b2b-4201-abfc-3ead8018fcbc,156,3,2024-06-28 16:45:11.312796,1719593111,click_step,"{""type"": ""click_step"", ""surveyID"": ""Participant$156"", ""taskID"": ""3"", ""isTableStep"": false}"
6d623129-71e6-4181-b4b1-5262fbc8ab49,159,5,2024-06-29 17:32:50.213373,1719682370,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$159"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___soziales_armutsgefaehrdungsquote""}"
595112a6-cc0a-4ad1-a42b-ef550a51fcb0,159,2,2024-06-29 17:37:40.070375,1719682660,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$159"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___migrationshintergrund""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:15:58.062862,1719569758,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___kita""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:19:24.211679,1719569964,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
91a9cf3e-b0d2-43cf-bd98-044f458663e5,151,2,2024-06-28 10:28:49.363865,1719570529,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
c2e46b12-7e69-492a-b16a-2933f83309dc,151,3,2024-06-28 10:34:55.675131,1719570895,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___haushalte""}"
3e9b41ce-cac2-4784-9aa5-45bd0276b2ad,151,5,2024-06-28 10:36:50.875561,1719571010,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bautaetigkeit""}"
ff2cc886-a368-4894-95ec-122ff0d8d665,153,3,2024-06-28 12:26:33.755024,1719577593,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$153"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___migrationshintergrund""}"
c2e46b12-7e69-492a-b16a-2933f83309dc,151,3,2024-06-28 10:32:39.712594,1719570759,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___haushalte""}"
1deae03f-5bc9-4bf4-9367-067a335c3a3a,153,1,2024-06-28 12:37:00.808807,1719578220,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$153"", ""taskID"": ""1"", ""tableName"": ""result_table""}"
1deae03f-5bc9-4bf4-9367-067a335c3a3a,153,1,2024-06-28 12:37:44.713462,1719578264,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$153"", ""taskID"": ""1"", ""tableName"": ""SELECT DISTINCT Jahr, Stadtbezirk FROM de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand WHERE Jahr >= 1992""}"
6d623129-71e6-4181-b4b1-5262fbc8ab49,159,5,2024-06-29 17:35:01.875392,1719682501,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$159"", ""taskID"": ""5"", ""tableName"": ""SELECT Stadtbezirk, SUM(\""Anzahl Wohnungen in Altbauten (Baujahr vor 1949)\"") AS \""Anzahl Altbauwohnungen vor 1949\"" FROM de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___gebaeudebestand WHERE Jahr = 2010 GROUP BY Stadtbezirk ORDER BY \""Anzahl Altbauwohnungen vor 1949\"" DESC LIMIT 1""}"
c2e46b12-7e69-492a-b16a-2933f83309dc,151,3,2024-06-28 10:32:49.53355,1719570769,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___soziales""}"
d9ee99d6-9492-482f-868a-188d36523455,152,4,2024-06-28 11:24:38.40468,1719573878,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$152"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___soziales_armutsgefaehrdungsquote""}"
ff2cc886-a368-4894-95ec-122ff0d8d665,153,3,2024-06-28 12:26:20.541995,1719577580,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$153"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___soziales""}"
b9e4f86a-690d-4980-8708-1c6727f84fda,153,2,2024-06-28 12:31:03.582665,1719577863,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$153"", ""taskID"": ""2"", ""tableName"": ""result_table""}"
1deae03f-5bc9-4bf4-9367-067a335c3a3a,153,1,2024-06-28 12:36:54.202179,1719578214,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$153"", ""taskID"": ""1"", ""tableName"": ""result_table""}"
1deae03f-5bc9-4bf4-9367-067a335c3a3a,153,1,2024-06-28 12:37:01.632256,1719578221,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$153"", ""taskID"": ""1"", ""tableName"": ""result_table""}"
f69b1996-7cb8-46a8-988e-cdf9996dfd66,155,1,2024-06-28 15:40:44.275325,1719589244,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$155"", ""taskID"": ""1"", ""tableName"": ""result_table""}"
c3fa2d84-949f-4001-96f8-7606cc52eeb0,163,4,2024-06-30 15:22:11.323881,1719760931,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$163"", ""taskID"": ""4"", ""tableName"": ""SELECT Stadtbezirk, SUM(\""Anzahl KITA-Pl\u00e4tze insgesamt\"") AS Gesamt_KITA_Pl\u00e4tze FROM de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___kita WHERE Jahr = 2020 GROUP BY Stadtbezirk""}"
508a39e0-f908-41a4-9c2a-e23179e5ad7f,170,4,2024-07-01 10:44:56.820069,1719830696,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$170"", ""taskID"": ""4"", ""tableName"": ""result_table""}"
508a39e0-f908-41a4-9c2a-e23179e5ad7f,170,4,2024-07-01 10:45:05.389736,1719830705,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$170"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___geburtenziffern""}"
62f16a98-e73e-4792-bece-753b4d00e3a9,171,1,2024-07-01 11:43:22.483385,1719834202,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$171"", ""taskID"": ""1"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___soziales_armutsgefaehrdungsquote""}"
62f16a98-e73e-4792-bece-753b4d00e3a9,171,1,2024-07-01 11:43:23.621567,1719834203,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$171"", ""taskID"": ""1"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___kita""}"
62f16a98-e73e-4792-bece-753b4d00e3a9,171,1,2024-07-01 11:43:39.738032,1719834219,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$171"", ""taskID"": ""1"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
804aced6-86e9-42fd-a5a0-27810bbbefa6,171,5,2024-07-01 11:55:01.184319,1719834901,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$171"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___gebaeudebestand""}"
00e4ea47-6492-4545-9e14-473095f38283,175,5,2024-07-01 19:21:12.624687,1719861672,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$175"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___gebaeudebestand""}"
00e4ea47-6492-4545-9e14-473095f38283,175,5,2024-07-01 19:21:19.291935,1719861679,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$175"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
00e4ea47-6492-4545-9e14-473095f38283,175,5,2024-07-01 19:21:22.704221,1719861682,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$175"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___soziales_armutsgefaehrdungsquote""}"
00e4ea47-6492-4545-9e14-473095f38283,175,5,2024-07-01 19:21:37.025476,1719861697,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$175"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___arbeitsmarktwirtschaft""}"
00e4ea47-6492-4545-9e14-473095f38283,175,5,2024-07-01 19:21:51.912942,1719861711,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$175"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___gebaeudebestand""}"
00e4ea47-6492-4545-9e14-473095f38283,175,5,2024-07-01 19:22:36.837079,1719861756,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$175"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___gebaeudebestand""}"
74f1208f-b745-46b9-892c-15e917386c97,180,3,2024-07-02 08:20:16.077381,1719908416,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$180"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___soziales""}"
955b85e2-215a-4810-847e-992692802205,180,2,2024-07-02 08:22:15.353202,1719908535,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$180"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
955b85e2-215a-4810-847e-992692802205,180,2,2024-07-02 08:23:32.943063,1719908612,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$180"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___bevoelkerungsbestand""}"
955b85e2-215a-4810-847e-992692802205,180,2,2024-07-02 08:23:56.777212,1719908636,click_description,"{""type"": ""click_description"", ""surveyID"": ""Participant$180"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:14:45.783644,1719569685,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___kita""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:19:10.505732,1719569950,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___kita""}"
ec1ff2b4-f4bf-4a7d-a369-b18addb51bd9,151,1,2024-06-28 10:22:00.808208,1719570120,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""1"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:14:35.545974,1719569675,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___arbeitsmarktwirtschaft""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:14:44.150346,1719569684,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___kita""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:15:28.738488,1719569728,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""result_table""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:16:03.964584,1719569763,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___kita""}"
ec1ff2b4-f4bf-4a7d-a369-b18addb51bd9,151,1,2024-06-28 10:23:05.785321,1719570185,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""1"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
91a9cf3e-b0d2-43cf-bd98-044f458663e5,151,2,2024-06-28 10:27:28.466451,1719570448,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___bevoelkerungsbestand""}"
91a9cf3e-b0d2-43cf-bd98-044f458663e5,151,2,2024-06-28 10:28:42.485253,1719570522,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
c2e46b12-7e69-492a-b16a-2933f83309dc,151,3,2024-06-28 10:32:52.548235,1719570772,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___soziales_armutsgefaehrdungsquote""}"
c2e46b12-7e69-492a-b16a-2933f83309dc,151,3,2024-06-28 10:32:55.46073,1719570775,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___haushalte""}"
c2e46b12-7e69-492a-b16a-2933f83309dc,151,3,2024-06-28 10:32:59.285744,1719570779,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
c2e46b12-7e69-492a-b16a-2933f83309dc,151,3,2024-06-28 10:33:03.305208,1719570783,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""3"", ""tableName"": ""result_table""}"
3e9b41ce-cac2-4784-9aa5-45bd0276b2ad,151,5,2024-06-28 10:35:36.907299,1719570936,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___gebaeudebestand""}"
3e9b41ce-cac2-4784-9aa5-45bd0276b2ad,151,5,2024-06-28 10:35:38.818923,1719570938,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___gebaeudebestand""}"
ff2cc886-a368-4894-95ec-122ff0d8d665,153,3,2024-06-28 12:26:29.483842,1719577589,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$153"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbewegungen""}"
b478c3f9-28a5-42f8-9695-0c9b1a97474f,155,2,2024-06-28 15:45:26.071534,1719589526,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$155"", ""taskID"": ""2"", ""tableName"": ""result_table""}"
491a0bbf-7b2b-4201-abfc-3ead8018fcbc,156,3,2024-06-28 16:45:04.494065,1719593104,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$156"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___haushalte""}"
1a488521-64a1-42de-83c1-5071e158e1c6,156,5,2024-06-28 16:56:05.261068,1719593765,click_step,"{""type"": ""click_step"", ""surveyID"": ""Participant$156"", ""taskID"": ""5"", ""isTableStep"": false}"
6d623129-71e6-4181-b4b1-5262fbc8ab49,159,5,2024-06-29 17:34:54.021433,1719682494,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$159"", ""taskID"": ""5"", ""tableName"": ""result_table""}"
d9999c4e-3f0f-4c41-8b53-95b17be858a5,161,3,2024-06-30 13:51:06.556824,1719755466,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$161"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___soziales_armutsgefaehrdungsquote""}"
2c6ce496-8cf4-4424-820e-817e02be0f91,161,5,2024-06-30 14:01:39.830197,1719756099,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$161"", ""taskID"": ""5"", ""tableName"": ""result_table""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:16:39.719252,1719569799,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
c2e46b12-7e69-492a-b16a-2933f83309dc,151,3,2024-06-28 10:34:51.532888,1719570891,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___haushalte""}"
3e9b41ce-cac2-4784-9aa5-45bd0276b2ad,151,5,2024-06-28 10:36:42.12211,1719571002,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bautaetigkeit""}"
491a0bbf-7b2b-4201-abfc-3ead8018fcbc,156,3,2024-06-28 16:45:03.915185,1719593103,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$156"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___haushalte""}"
26a096ae-76f6-4b28-9b4b-a8de4a944bdc,159,4,2024-06-29 17:22:55.562792,1719681775,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$159"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___kita""}"
26a096ae-76f6-4b28-9b4b-a8de4a944bdc,159,4,2024-06-29 17:24:51.128414,1719681891,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$159"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___kita""}"
6d623129-71e6-4181-b4b1-5262fbc8ab49,159,5,2024-06-29 17:31:17.944747,1719682277,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$159"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
6d623129-71e6-4181-b4b1-5262fbc8ab49,159,5,2024-06-29 17:31:36.0992,1719682296,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$159"", ""taskID"": ""5"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
6d623129-71e6-4181-b4b1-5262fbc8ab49,159,5,2024-06-29 17:34:53.085093,1719682493,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$159"", ""taskID"": ""5"", ""tableName"": ""result_table""}"
74fd42e8-1d0e-45f6-b3f0-0fbc48548310,159,3,2024-06-29 17:42:22.675373,1719682942,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$159"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___soziales""}"
be36029c-2ea8-47bc-8b85-4c7249652de9,170,5,2024-07-01 10:33:41.609405,1719830021,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$170"", ""taskID"": ""5"", ""tableName"": ""result_table""}"
508a39e0-f908-41a4-9c2a-e23179e5ad7f,170,4,2024-07-01 10:44:57.745314,1719830697,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$170"", ""taskID"": ""4"", ""tableName"": ""result_table""}"
508a39e0-f908-41a4-9c2a-e23179e5ad7f,170,4,2024-07-01 10:46:26.198511,1719830786,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$170"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___geburtenziffern""}"
62f16a98-e73e-4792-bece-753b4d00e3a9,171,1,2024-07-01 11:45:40.891896,1719834340,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$171"", ""taskID"": ""1"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___kita""}"
62f16a98-e73e-4792-bece-753b4d00e3a9,171,1,2024-07-01 11:46:29.270347,1719834389,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$171"", ""taskID"": ""1"", ""tableName"": ""result_table""}"
230a5af1-8b03-4640-9d84-e103e8d11496,171,2,2024-07-01 11:50:41.890988,1719834641,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$171"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
230a5af1-8b03-4640-9d84-e103e8d11496,171,2,2024-07-01 11:51:38.171169,1719834698,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$171"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___bevoelkerungsbestand""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:16:54.922685,1719569814,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""result_table""}"
ff2cc886-a368-4894-95ec-122ff0d8d665,153,3,2024-06-28 12:26:25.046911,1719577585,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$153"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___bevoelkerungsbestand""}"
7c37932c-9ab0-4b64-9c93-82a04af36346,161,4,2024-06-30 13:58:16.499795,1719755896,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$161"", ""taskID"": ""4"", ""tableName"": ""result_table""}"
2359c335-cd04-4c70-aa67-a5bd1e7cdd55,151,4,2024-06-28 10:17:00.781826,1719569820,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
ec1ff2b4-f4bf-4a7d-a369-b18addb51bd9,151,1,2024-06-28 10:22:29.013083,1719570149,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""1"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand""}"
91a9cf3e-b0d2-43cf-bd98-044f458663e5,151,2,2024-06-28 10:27:12.246514,1719570432,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___bevoelkerungsbestand""}"
91a9cf3e-b0d2-43cf-bd98-044f458663e5,151,2,2024-06-28 10:27:20.677377,1719570440,maximize_table,"{""type"": ""maximize_table"", ""surveyID"": ""Participant$151"", ""taskID"": ""2"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___bevoelkerungsbestand""}"
d9ee99d6-9492-482f-868a-188d36523455,152,4,2024-06-28 11:24:36.417362,1719573876,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$152"", ""taskID"": ""4"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_gesamtstadt___soziales_armutsgefaehrdungsquote""}"
ff2cc886-a368-4894-95ec-122ff0d8d665,153,3,2024-06-28 12:26:12.642767,1719577572,click_table,"{""type"": ""click_table"", ""surveyID"": ""Participant$153"", ""taskID"": ""3"", ""tableName"": ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___arbeitsmarktwirtschaft""}"
